source,target,angle_rad
SYN_hole_r000_c014,SYN_hole_r000_c013,3.141592653589793
SYN_hole_r000_c013,SYN_hole_r001_c013,-1.5707963267948966
SYN_hole_r001_c013,SYN_hole_r000_c013,1.5707963267948966
SYN_hole_r000_c014,SYN_hole_r000_c015,0.0
SYN_hole_r000_c015,SYN_hole_r000_c014,3.141592653589793
SYN_hole_r000_c014,SYN_hole_r001_c014,-1.5707963267948966
SYN_hole_r001_c014,SYN_hole_r000_c014,1.5707963267948966
SYN_hole_r000_c015,SYN_hole_r000_c016,0.0
SYN_hole_r000_c016,SYN_hole_r000_c015,3.141592653589793
SYN_hole_r000_c015,SYN_hole_r001_c015,-1.5707963267948966
SYN_hole_r001_c015,SYN_hole_r000_c015,1.5707963267948966
SYN_hole_r000_c016,SYN_hole_r001_c016,-1.5707963267948966
SYN_hole_r001_c016,SYN_hole_r000_c016,1.5707963267948966
SYN_hole_r001_c000,SYN_hole_r001_c001,0.0
SYN_hole_r001_c001,SYN_hole_r001_c000,3.141592653589793
SYN_hole_r001_c000,SYN_hole_r002_c000,-1.5707963267948966
SYN_hole_r002_c000,SYN_hole_r001_c000,1.5707963267948966
SYN_hole_r001_c001,SYN_hole_r001_c002,0.0
SYN_hole_r001_c002,SYN_hole_r001_c001,3.141592653589793
SYN_hole_r001_c001,SYN_hole_r002_c001,-1.5707963267948966
SYN_hole_r002_c001,SYN_hole_r001_c001,1.5707963267948966
SYN_hole_r001_c002,SYN_hole_r001_c003,0.0
SYN_hole_r001_c003,SYN_hole_r001_c002,3.141592653589793
SYN_hole_r001_c002,SYN_hole_r002_c002,-1.5707963267948966
SYN_hole_r002_c002,SYN_hole_r001_c002,1.5707963267948966
SYN_hole_r001_c003,SYN_hole_r001_c004,0.0
SYN_hole_r001_c004,SYN_hole_r001_c003,3.141592653589793
SYN_hole_r001_c003,SYN_hole_r002_c003,-1.5707963267948966
SYN_hole_r002_c003,SYN_hole_r001_c003,1.5707963267948966
SYN_hole_r001_c004,SYN_hole_r001_c005,0.0
SYN_hole_r001_c005,SYN_hole_r001_c004,3.141592653589793
SYN_hole_r001_c004,SYN_hole_r002_c004,-1.5707963267948966
SYN_hole_r002_c004,SYN_hole_r001_c004,1.5707963267948966
SYN_hole_r001_c005,SYN_hole_r001_c006,0.0
SYN_hole_r001_c006,SYN_hole_r001_c005,3.141592653589793
SYN_hole_r001_c005,SYN_hole_r002_c005,-1.5707963267948966
SYN_hole_r002_c005,SYN_hole_r001_c005,1.5707963267948966
SYN_hole_r001_c006,SYN_hole_r001_c007,0.0
SYN_hole_r001_c007,SYN_hole_r001_c006,3.141592653589793
SYN_hole_r001_c006,SYN_hole_r002_c006,-1.5707963267948966
SYN_hole_r002_c006,SYN_hole_r001_c006,1.5707963267948966
SYN_hole_r001_c007,SYN_hole_r001_c008,0.0
SYN_hole_r001_c008,SYN_hole_r001_c007,3.141592653589793
SYN_hole_r001_c007,SYN_hole_r002_c007,-1.5707963267948966
SYN_hole_r002_c007,SYN_hole_r001_c007,1.5707963267948966
SYN_hole_r001_c008,SYN_hole_r001_c009,0.0
SYN_hole_r001_c009,SYN_hole_r001_c008,3.141592653589793
SYN_hole_r001_c008,SYN_hole_r002_c008,-1.5707963267948966
SYN_hole_r002_c008,SYN_hole_r001_c008,1.5707963267948966
SYN_hole_r001_c009,SYN_hole_r001_c010,0.0
SYN_hole_r001_c010,SYN_hole_r001_c009,3.141592653589793
SYN_hole_r001_c009,SYN_hole_r002_c009,-1.5707963267948966
SYN_hole_r002_c009,SYN_hole_r001_c009,1.5707963267948966
SYN_hole_r001_c010,SYN_hole_r001_c011,0.0
SYN_hole_r001_c011,SYN_hole_r001_c010,3.141592653589793
SYN_hole_r001_c010,SYN_hole_r002_c010,-1.5707963267948966
SYN_hole_r002_c010,SYN_hole_r001_c010,1.5707963267948966
SYN_hole_r001_c011,SYN_hole_r001_c012,0.0
SYN_hole_r001_c012,SYN_hole_r001_c011,3.141592653589793
SYN_hole_r001_c011,SYN_hole_r002_c011,-1.5707963267948966
SYN_hole_r002_c011,SYN_hole_r001_c011,1.5707963267948966
SYN_hole_r001_c012,SYN_hole_r001_c013,0.0
SYN_hole_r001_c013,SYN_hole_r001_c012,3.141592653589793
SYN_hole_r001_c012,SYN_hole_r002_c012,-1.5707963267948966
SYN_hole_r002_c012,SYN_hole_r001_c012,1.5707963267948966
SYN_hole_r001_c013,SYN_hole_r001_c014,0.0
SYN_hole_r001_c014,SYN_hole_r001_c013,3.141592653589793
SYN_hole_r001_c013,SYN_hole_r002_c013,-1.5707963267948966
SYN_hole_r002_c013,SYN_hole_r001_c013,1.5707963267948966
SYN_hole_r001_c014,SYN_hole_r001_c015,0.0
SYN_hole_r001_c015,SYN_hole_r001_c014,3.141592653589793
SYN_hole_r001_c014,SYN_hole_r002_c014,-1.5707963267948966
SYN_hole_r002_c014,SYN_hole_r001_c014,1.5707963267948966
SYN_hole_r001_c015,SYN_hole_r001_c016,0.0
SYN_hole_r001_c016,SYN_hole_r001_c015,3.141592653589793
SYN_hole_r001_c015,SYN_hole_r002_c015,-1.5707963267948966
SYN_hole_r002_c015,SYN_hole_r001_c015,1.5707963267948966
SYN_hole_r001_c016,SYN_hole_r002_c016,-1.5707963267948966
SYN_hole_r002_c016,SYN_hole_r001_c016,1.5707963267948966
SYN_hole_r002_c000,SYN_hole_r002_c001,0.0
SYN_hole_r002_c001,SYN_hole_r002_c000,3.141592653589793
SYN_hole_r002_c000,SYN_hole_r003_c000,-1.5707963267948966
SYN_hole_r003_c000,SYN_hole_r002_c000,1.5707963267948966
SYN_hole_r002_c001,SYN_hole_r002_c002,0.0
SYN_hole_r002_c002,SYN_hole_r002_c001,3.141592653589793
SYN_hole_r002_c001,SYN_hole_r003_c001,-1.5707963267948966
SYN_hole_r003_c001,SYN_hole_r002_c001,1.5707963267948966
SYN_hole_r002_c002,SYN_hole_r002_c003,0.0
SYN_hole_r002_c003,SYN_hole_r002_c002,3.141592653589793
SYN_hole_r002_c002,SYN_hole_r003_c002,-1.5707963267948966
SYN_hole_r003_c002,SYN_hole_r002_c002,1.5707963267948966
SYN_hole_r002_c003,SYN_hole_r002_c004,0.0
SYN_hole_r002_c004,SYN_hole_r002_c003,3.141592653589793
SYN_hole_r002_c003,SYN_hole_r003_c003,-1.5707963267948966
SYN_hole_r003_c003,SYN_hole_r002_c003,1.5707963267948966
SYN_hole_r002_c004,SYN_hole_r002_c005,0.0
SYN_hole_r002_c005,SYN_hole_r002_c004,3.141592653589793
SYN_hole_r002_c004,SYN_hole_r003_c004,-1.5707963267948966
SYN_hole_r003_c004,SYN_hole_r002_c004,1.5707963267948966
SYN_hole_r002_c005,SYN_hole_r002_c006,0.0
SYN_hole_r002_c006,SYN_hole_r002_c005,3.141592653589793
SYN_hole_r002_c005,SYN_hole_r003_c005,-1.5707963267948966
SYN_hole_r003_c005,SYN_hole_r002_c005,1.5707963267948966
SYN_hole_r002_c006,SYN_hole_r002_c007,0.0
SYN_hole_r002_c007,SYN_hole_r002_c006,3.141592653589793
SYN_hole_r002_c006,SYN_hole_r003_c006,-1.5707963267948966
SYN_hole_r003_c006,SYN_hole_r002_c006,1.5707963267948966
SYN_hole_r002_c007,SYN_hole_r002_c008,0.0
SYN_hole_r002_c008,SYN_hole_r002_c007,3.141592653589793
SYN_hole_r002_c007,SYN_hole_r003_c007,-1.5707963267948966
SYN_hole_r003_c007,SYN_hole_r002_c007,1.5707963267948966
SYN_hole_r002_c008,SYN_hole_r002_c009,0.0
SYN_hole_r002_c009,SYN_hole_r002_c008,3.141592653589793
SYN_hole_r002_c008,SYN_hole_r003_c008,-1.5707963267948966
SYN_hole_r003_c008,SYN_hole_r002_c008,1.5707963267948966
SYN_hole_r002_c009,SYN_hole_r002_c010,0.0
SYN_hole_r002_c010,SYN_hole_r002_c009,3.141592653589793
SYN_hole_r002_c009,SYN_hole_r003_c009,-1.5707963267948966
SYN_hole_r003_c009,SYN_hole_r002_c009,1.5707963267948966
SYN_hole_r002_c010,SYN_hole_r002_c011,0.0
SYN_hole_r002_c011,SYN_hole_r002_c010,3.141592653589793
SYN_hole_r002_c010,SYN_hole_r003_c010,-1.5707963267948966
SYN_hole_r003_c010,SYN_hole_r002_c010,1.5707963267948966
SYN_hole_r002_c011,SYN_hole_r002_c012,0.0
SYN_hole_r002_c012,SYN_hole_r002_c011,3.141592653589793
SYN_hole_r002_c011,SYN_hole_r003_c011,-1.5707963267948966
SYN_hole_r003_c011,SYN_hole_r002_c011,1.5707963267948966
SYN_hole_r002_c012,SYN_hole_r002_c013,0.0
SYN_hole_r002_c013,SYN_hole_r002_c012,3.141592653589793
SYN_hole_r002_c012,SYN_hole_r003_c012,-1.5707963267948966
SYN_hole_r003_c012,SYN_hole_r002_c012,1.5707963267948966
SYN_hole_r002_c013,SYN_hole_r002_c014,0.0
SYN_hole_r002_c014,SYN_hole_r002_c013,3.141592653589793
SYN_hole_r002_c013,SYN_hole_r003_c013,-1.5707963267948966
SYN_hole_r003_c013,SYN_hole_r002_c013,1.5707963267948966
SYN_hole_r002_c014,SYN_hole_r002_c015,0.0
SYN_hole_r002_c015,SYN_hole_r002_c014,3.141592653589793
SYN_hole_r002_c014,SYN_hole_r003_c014,-1.5707963267948966
SYN_hole_r003_c014,SYN_hole_r002_c014,1.5707963267948966
SYN_hole_r002_c015,SYN_hole_r002_c016,0.0
SYN_hole_r002_c016,SYN_hole_r002_c015,3.141592653589793
SYN_hole_r002_c015,SYN_hole_r003_c015,-1.5707963267948966
SYN_hole_r003_c015,SYN_hole_r002_c015,1.5707963267948966
SYN_hole_r002_c016,SYN_hole_r003_c016,-1.5707963267948966
SYN_hole_r003_c016,SYN_hole_r002_c016,1.5707963267948966
SYN_hole_r003_c000,SYN_hole_r003_c001,0.0
SYN_hole_r003_c001,SYN_hole_r003_c000,3.141592653589793
SYN_hole_r003_c000,SYN_hole_r004_c000,-1.5707963267948966
SYN_hole_r004_c000,SYN_hole_r003_c000,1.5707963267948966
SYN_hole_r003_c001,SYN_hole_r003_c002,0.0
SYN_hole_r003_c002,SYN_hole_r003_c001,3.141592653589793
SYN_hole_r003_c001,SYN_hole_r004_c001,-1.5707963267948966
SYN_hole_r004_c001,SYN_hole_r003_c001,1.5707963267948966
SYN_hole_r003_c002,SYN_hole_r003_c003,0.0
SYN_hole_r003_c003,SYN_hole_r003_c002,3.141592653589793
SYN_hole_r003_c002,SYN_hole_r004_c002,-1.5707963267948966
SYN_hole_r004_c002,SYN_hole_r003_c002,1.5707963267948966
SYN_hole_r003_c003,SYN_hole_r003_c004,0.0
SYN_hole_r003_c004,SYN_hole_r003_c003,3.141592653589793
SYN_hole_r003_c003,SYN_hole_r004_c003,-1.5707963267948966
SYN_hole_r004_c003,SYN_hole_r003_c003,1.5707963267948966
SYN_hole_r003_c004,SYN_hole_r003_c005,0.0
SYN_hole_r003_c005,SYN_hole_r003_c004,3.141592653589793
SYN_hole_r003_c004,SYN_hole_r004_c004,-1.5707963267948966
SYN_hole_r004_c004,SYN_hole_r003_c004,1.5707963267948966
SYN_hole_r003_c005,SYN_hole_r003_c006,0.0
SYN_hole_r003_c006,SYN_hole_r003_c005,3.141592653589793
SYN_hole_r003_c005,SYN_hole_r004_c005,-1.5707963267948966
SYN_hole_r004_c005,SYN_hole_r003_c005,1.5707963267948966
SYN_hole_r003_c006,SYN_hole_r003_c007,0.0
SYN_hole_r003_c007,SYN_hole_r003_c006,3.141592653589793
SYN_hole_r003_c006,SYN_hole_r004_c006,-1.5707963267948966
SYN_hole_r004_c006,SYN_hole_r003_c006,1.5707963267948966
SYN_hole_r003_c007,SYN_hole_r003_c008,0.0
SYN_hole_r003_c008,SYN_hole_r003_c007,3.141592653589793
SYN_hole_r003_c007,SYN_hole_r004_c007,-1.5707963267948966
SYN_hole_r004_c007,SYN_hole_r003_c007,1.5707963267948966
SYN_hole_r003_c008,SYN_hole_r003_c009,0.0
SYN_hole_r003_c009,SYN_hole_r003_c008,3.141592653589793
SYN_hole_r003_c008,SYN_hole_r004_c008,-1.5707963267948966
SYN_hole_r004_c008,SYN_hole_r003_c008,1.5707963267948966
SYN_hole_r003_c009,SYN_hole_r003_c010,0.0
SYN_hole_r003_c010,SYN_hole_r003_c009,3.141592653589793
SYN_hole_r003_c009,SYN_hole_r004_c009,-1.5707963267948966
SYN_hole_r004_c009,SYN_hole_r003_c009,1.5707963267948966
SYN_hole_r003_c010,SYN_hole_r003_c011,0.0
SYN_hole_r003_c011,SYN_hole_r003_c010,3.141592653589793
SYN_hole_r003_c010,SYN_hole_r004_c010,-1.5707963267948966
SYN_hole_r004_c010,SYN_hole_r003_c010,1.5707963267948966
SYN_hole_r003_c011,SYN_hole_r003_c012,0.0
SYN_hole_r003_c012,SYN_hole_r003_c011,3.141592653589793
SYN_hole_r003_c011,SYN_hole_r004_c011,-1.5707963267948966
SYN_hole_r004_c011,SYN_hole_r003_c011,1.5707963267948966
SYN_hole_r003_c012,SYN_hole_r003_c013,0.0
SYN_hole_r003_c013,SYN_hole_r003_c012,3.141592653589793
SYN_hole_r003_c012,SYN_hole_r004_c012,-1.5707963267948966
SYN_hole_r004_c012,SYN_hole_r003_c012,1.5707963267948966
SYN_hole_r003_c013,SYN_hole_r003_c014,0.0
SYN_hole_r003_c014,SYN_hole_r003_c013,3.141592653589793
SYN_hole_r003_c013,SYN_hole_r004_c013,-1.5707963267948966
SYN_hole_r004_c013,SYN_hole_r003_c013,1.5707963267948966
SYN_hole_r003_c014,SYN_hole_r003_c015,0.0
SYN_hole_r003_c015,SYN_hole_r003_c014,3.141592653589793
SYN_hole_r003_c014,SYN_hole_r004_c014,-1.5707963267948966
SYN_hole_r004_c014,SYN_hole_r003_c014,1.5707963267948966
SYN_hole_r003_c015,SYN_hole_r003_c016,0.0
SYN_hole_r003_c016,SYN_hole_r003_c015,3.141592653589793
SYN_hole_r003_c015,SYN_hole_r004_c015,-1.5707963267948966
SYN_hole_r004_c015,SYN_hole_r003_c015,1.5707963267948966
SYN_hole_r003_c016,SYN_hole_r004_c016,-1.5707963267948966
SYN_hole_r004_c016,SYN_hole_r003_c016,1.5707963267948966
SYN_hole_r004_c000,SYN_hole_r004_c001,0.0
SYN_hole_r004_c001,SYN_hole_r004_c000,3.141592653589793
SYN_hole_r004_c000,SYN_hole_r005_c000,-1.5707963267948966
SYN_hole_r005_c000,SYN_hole_r004_c000,1.5707963267948966
SYN_hole_r004_c001,SYN_hole_r004_c002,0.0
SYN_hole_r004_c002,SYN_hole_r004_c001,3.141592653589793
SYN_hole_r004_c001,SYN_hole_r005_c001,-1.5707963267948966
SYN_hole_r005_c001,SYN_hole_r004_c001,1.5707963267948966
SYN_hole_r004_c002,SYN_hole_r004_c003,0.0
SYN_hole_r004_c003,SYN_hole_r004_c002,3.141592653589793
SYN_hole_r004_c002,SYN_hole_r005_c002,-1.5707963267948966
SYN_hole_r005_c002,SYN_hole_r004_c002,1.5707963267948966
SYN_hole_r004_c003,SYN_hole_r004_c004,0.0
SYN_hole_r004_c004,SYN_hole_r004_c003,3.141592653589793
SYN_hole_r004_c003,SYN_hole_r005_c003,-1.5707963267948966
SYN_hole_r005_c003,SYN_hole_r004_c003,1.5707963267948966
SYN_hole_r004_c004,SYN_hole_r004_c005,0.0
SYN_hole_r004_c005,SYN_hole_r004_c004,3.141592653589793
SYN_hole_r004_c004,SYN_hole_r005_c004,-1.5707963267948966
SYN_hole_r005_c004,SYN_hole_r004_c004,1.5707963267948966
SYN_hole_r004_c005,SYN_hole_r004_c006,0.0
SYN_hole_r004_c006,SYN_hole_r004_c005,3.141592653589793
SYN_hole_r004_c005,SYN_hole_r005_c005,-1.5707963267948966
SYN_hole_r005_c005,SYN_hole_r004_c005,1.5707963267948966
SYN_hole_r004_c006,SYN_hole_r004_c007,0.0
SYN_hole_r004_c007,SYN_hole_r004_c006,3.141592653589793
SYN_hole_r004_c006,SYN_hole_r005_c006,-1.5707963267948966
SYN_hole_r005_c006,SYN_hole_r004_c006,1.5707963267948966
SYN_hole_r004_c007,SYN_hole_r004_c008,0.0
SYN_hole_r004_c008,SYN_hole_r004_c007,3.141592653589793
SYN_hole_r004_c007,SYN_hole_r005_c007,-1.5707963267948966
SYN_hole_r005_c007,SYN_hole_r004_c007,1.5707963267948966
SYN_hole_r004_c008,SYN_hole_r004_c009,0.0
SYN_hole_r004_c009,SYN_hole_r004_c008,3.141592653589793
SYN_hole_r004_c008,SYN_hole_r005_c008,-1.5707963267948966
SYN_hole_r005_c008,SYN_hole_r004_c008,1.5707963267948966
SYN_hole_r004_c009,SYN_hole_r004_c010,0.0
SYN_hole_r004_c010,SYN_hole_r004_c009,3.141592653589793
SYN_hole_r004_c009,SYN_hole_r005_c009,-1.5707963267948966
SYN_hole_r005_c009,SYN_hole_r004_c009,1.5707963267948966
SYN_hole_r004_c010,SYN_hole_r004_c011,0.0
SYN_hole_r004_c011,SYN_hole_r004_c010,3.141592653589793
SYN_hole_r004_c010,SYN_hole_r005_c010,-1.5707963267948966
SYN_hole_r005_c010,SYN_hole_r004_c010,1.5707963267948966
SYN_hole_r004_c011,SYN_hole_r004_c012,0.0
SYN_hole_r004_c012,SYN_hole_r004_c011,3.141592653589793
SYN_hole_r004_c011,SYN_hole_r005_c011,-1.5707963267948966
SYN_hole_r005_c011,SYN_hole_r004_c011,1.5707963267948966
SYN_hole_r004_c012,SYN_hole_r004_c013,0.0
SYN_hole_r004_c013,SYN_hole_r004_c012,3.141592653589793
SYN_hole_r004_c012,SYN_hole_r005_c012,-1.5707963267948966
SYN_hole_r005_c012,SYN_hole_r004_c012,1.5707963267948966
SYN_hole_r004_c013,SYN_hole_r004_c014,0.0
SYN_hole_r004_c014,SYN_hole_r004_c013,3.141592653589793
SYN_hole_r004_c013,SYN_hole_r005_c013,-1.5707963267948966
SYN_hole_r005_c013,SYN_hole_r004_c013,1.5707963267948966
SYN_hole_r004_c014,SYN_hole_r004_c015,0.0
SYN_hole_r004_c015,SYN_hole_r004_c014,3.141592653589793
SYN_hole_r004_c014,SYN_hole_r005_c014,-1.5707963267948966
SYN_hole_r005_c014,SYN_hole_r004_c014,1.5707963267948966
SYN_hole_r004_c015,SYN_hole_r004_c016,0.0
SYN_hole_r004_c016,SYN_hole_r004_c015,3.141592653589793
SYN_hole_r004_c015,SYN_hole_r005_c015,-1.5707963267948966
SYN_hole_r005_c015,SYN_hole_r004_c015,1.5707963267948966
SYN_hole_r004_c016,SYN_hole_r005_c016,-1.5707963267948966
SYN_hole_r005_c016,SYN_hole_r004_c016,1.5707963267948966
SYN_hole_r005_c000,SYN_hole_r005_c001,0.0
SYN_hole_r005_c001,SYN_hole_r005_c000,3.141592653589793
SYN_hole_r005_c000,SYN_hole_r006_c000,-1.5707963267948966
SYN_hole_r006_c000,SYN_hole_r005_c000,1.5707963267948966
SYN_hole_r005_c001,SYN_hole_r005_c002,0.0
SYN_hole_r005_c002,SYN_hole_r005_c001,3.141592653589793
SYN_hole_r005_c001,SYN_hole_r006_c001,-1.5707963267948966
SYN_hole_r006_c001,SYN_hole_r005_c001,1.5707963267948966
SYN_hole_r005_c002,SYN_hole_r005_c003,0.0
SYN_hole_r005_c003,SYN_hole_r005_c002,3.141592653589793
SYN_hole_r005_c002,SYN_hole_r006_c002,-1.5707963267948966
SYN_hole_r006_c002,SYN_hole_r005_c002,1.5707963267948966
SYN_hole_r005_c003,SYN_hole_r005_c004,0.0
SYN_hole_r005_c004,SYN_hole_r005_c003,3.141592653589793
SYN_hole_r005_c003,SYN_hole_r006_c003,-1.5707963267948966
SYN_hole_r006_c003,SYN_hole_r005_c003,1.5707963267948966
SYN_hole_r005_c004,SYN_hole_r005_c005,0.0
SYN_hole_r005_c005,SYN_hole_r005_c004,3.141592653589793
SYN_hole_r005_c004,SYN_hole_r006_c004,-1.5707963267948966
SYN_hole_r006_c004,SYN_hole_r005_c004,1.5707963267948966
SYN_hole_r005_c005,SYN_hole_r005_c006,0.0
SYN_hole_r005_c006,SYN_hole_r005_c005,3.141592653589793
SYN_hole_r005_c005,SYN_hole_r006_c005,-1.5707963267948966
SYN_hole_r006_c005,SYN_hole_r005_c005,1.5707963267948966
SYN_hole_r005_c006,SYN_hole_r005_c007,0.0
SYN_hole_r005_c007,SYN_hole_r005_c006,3.141592653589793
SYN_hole_r005_c007,SYN_hole_r005_c008,0.0
SYN_hole_r005_c008,SYN_hole_r005_c007,3.141592653589793
SYN_hole_r005_c008,SYN_hole_r005_c009,0.0
SYN_hole_r005_c009,SYN_hole_r005_c008,3.141592653589793
SYN_hole_r005_c009,SYN_hole_r005_c010,0.0
SYN_hole_r005_c010,SYN_hole_r005_c009,3.141592653589793
SYN_hole_r005_c010,SYN_hole_r005_c011,0.0
SYN_hole_r005_c011,SYN_hole_r005_c010,3.141592653589793
SYN_hole_r005_c011,SYN_hole_r005_c012,0.0
SYN_hole_r005_c012,SYN_hole_r005_c011,3.141592653589793
SYN_hole_r005_c011,SYN_hole_r006_c011,-1.5707963267948966
SYN_hole_r006_c011,SYN_hole_r005_c011,1.5707963267948966
SYN_hole_r005_c012,SYN_hole_r005_c013,0.0
SYN_hole_r005_c013,SYN_hole_r005_c012,3.141592653589793
SYN_hole_r005_c012,SYN_hole_r006_c012,-1.5707963267948966
SYN_hole_r006_c012,SYN_hole_r005_c012,1.5707963267948966
SYN_hole_r005_c013,SYN_hole_r005_c014,0.0
SYN_hole_r005_c014,SYN_hole_r005_c013,3.141592653589793
SYN_hole_r005_c013,SYN_hole_r006_c013,-1.5707963267948966
SYN_hole_r006_c013,SYN_hole_r005_c013,1.5707963267948966
SYN_hole_r005_c014,SYN_hole_r005_c015,0.0
SYN_hole_r005_c015,SYN_hole_r005_c014,3.141592653589793
SYN_hole_r005_c014,SYN_hole_r006_c014,-1.5707963267948966
SYN_hole_r006_c014,SYN_hole_r005_c014,1.5707963267948966
SYN_hole_r005_c015,SYN_hole_r005_c016,0.0
SYN_hole_r005_c016,SYN_hole_r005_c015,3.141592653589793
SYN_hole_r005_c015,SYN_hole_r006_c015,-1.5707963267948966
SYN_hole_r006_c015,SYN_hole_r005_c015,1.5707963267948966
SYN_hole_r005_c016,SYN_hole_r006_c016,-1.5707963267948966
SYN_hole_r006_c016,SYN_hole_r005_c016,1.5707963267948966
SYN_hole_r006_c000,SYN_hole_r006_c001,0.0
SYN_hole_r006_c001,SYN_hole_r006_c000,3.141592653589793
SYN_hole_r006_c000,SYN_hole_r007_c000,-1.5707963267948966
SYN_hole_r007_c000,SYN_hole_r006_c000,1.5707963267948966
SYN_hole_r006_c001,SYN_hole_r006_c002,0.0
SYN_hole_r006_c002,SYN_hole_r006_c001,3.141592653589793
SYN_hole_r006_c001,SYN_hole_r007_c001,-1.5707963267948966
SYN_hole_r007_c001,SYN_hole_r006_c001,1.5707963267948966
SYN_hole_r006_c002,SYN_hole_r006_c003,0.0
SYN_hole_r006_c003,SYN_hole_r006_c002,3.141592653589793
SYN_hole_r006_c002,SYN_hole_r007_c002,-1.5707963267948966
SYN_hole_r007_c002,SYN_hole_r006_c002,1.5707963267948966
SYN_hole_r006_c003,SYN_hole_r006_c004,0.0
SYN_hole_r006_c004,SYN_hole_r006_c003,3.141592653589793
SYN_hole_r006_c003,SYN_hole_r007_c003,-1.5707963267948966
SYN_hole_r007_c003,SYN_hole_r006_c003,1.5707963267948966
SYN_hole_r006_c004,SYN_hole_r006_c005,0.0
SYN_hole_r006_c005,SYN_hole_r006_c004,3.141592653589793
SYN_hole_r006_c004,SYN_hole_r007_c004,-1.5707963267948966
SYN_hole_r007_c004,SYN_hole_r006_c004,1.5707963267948966
SYN_hole_r006_c005,SYN_hole_r007_c005,-1.5707963267948966
SYN_hole_r007_c005,SYN_hole_r006_c005,1.5707963267948966
SYN_hole_r006_c011,SYN_hole_r006_c012,0.0
SYN_hole_r006_c012,SYN_hole_r006_c011,3.141592653589793
SYN_hole_r006_c011,SYN_hole_r007_c011,-1.5707963267948966
SYN_hole_r007_c011,SYN_hole_r006_c011,1.5707963267948966
SYN_hole_r006_c012,SYN_hole_r006_c013,0.0
SYN_hole_r006_c013,SYN_hole_r006_c012,3.141592653589793
