cell_id,region_id,block_row,block_col,longitude,latitude,scalar_value,original_area_degree2,theta,rho,is_boundary,polygon_wkt
SYN_disk_like_r005_c013,Synthetic-disk_like,5,13,13.0,11.0,-1.9856724516804551,1.0,0.5447439173931011,0.8571428571428574,False,"POLYGON ((12.5 10.5, 13.5 10.5, 13.5 11.5, 12.5 11.5, 12.5 10.5))"
SYN_disk_like_r005_c014,Synthetic-disk_like,5,14,14.0,11.0,-1.9812812058015512,1.0,0.4675709065408703,0.923076923076923,True,"POLYGON ((13.5 10.5, 14.5 10.5, 14.5 11.5, 13.5 11.5, 13.5 10.5))"
SYN_disk_like_r006_c002,Synthetic-disk_like,6,2,2.0,10.0,-0.32674047791189953,1.0,2.8168967305455808,0.9230769230769231,True,"POLYGON ((1.5 9.5, 2.5 9.5, 2.5 10.5, 1.5 10.5, 1.5 9.5))"
SYN_disk_like_r006_c003,Synthetic-disk_like,6,3,3.0,10.0,-0.10353493955557369,1.0,2.7577020587042598,0.7692307692307694,False,"POLYGON ((2.5 9.5, 3.5 9.5, 3.5 10.5, 2.5 10.5, 2.5 9.5))"
SYN_disk_like_r006_c004,Synthetic-disk_like,6,4,4.0,10.0,0.014491564838869597,1.0,2.674021747048923,0.6153846153846153,False,"POLYGON ((3.5 9.5, 4.5 9.5, 4.5 10.5, 3.5 10.5, 3.5 9.5))"
SYN_disk_like_r006_c005,Synthetic-disk_like,6,5,5.0,10.0,0.013027781724346377,1.0,2.549067952487665,0.5454545454545455,False,"POLYGON ((4.5 9.5, 5.5 9.5, 5.5 10.5, 4.5 10.5, 4.5 9.5))"
SYN_disk_like_r006_c006,Synthetic-disk_like,6,6,6.0,10.0,-0.10774879850071661,1.0,2.351304770134164,0.44444444444444425,False,"POLYGON ((5.5 9.5, 6.5 9.5, 6.5 10.5, 5.5 10.5, 5.5 9.5))"
SYN_disk_like_r006_c007,Synthetic-disk_like,6,7,7.0,10.0,-0.33319346301508657,1.0,2.0305435914555923,0.3076923076923077,False,"POLYGON ((6.5 9.5, 7.5 9.5, 7.5 10.5, 6.5 10.5, 6.5 9.5))"
SYN_disk_like_r006_c008,Synthetic-disk_like,6,8,8.0,10.0,-0.6359700149936854,1.0,1.5707963267948966,0.26666666666666666,False,"POLYGON ((7.5 9.5, 8.5 9.5, 8.5 10.5, 7.5 10.5, 7.5 9.5))"
SYN_disk_like_r006_c009,Synthetic-disk_like,6,9,9.0,10.0,-0.9793654125167391,1.0,1.1110490621342008,0.3076923076923077,False,"POLYGON ((8.5 9.5, 9.5 9.5, 9.5 10.5, 8.5 10.5, 8.5 9.5))"
SYN_disk_like_r006_c010,Synthetic-disk_like,6,10,10.0,10.0,-1.3217413928392103,1.0,0.7902878834556293,0.44444444444444436,False,"POLYGON ((9.5 9.5, 10.5 9.5, 10.5 10.5, 9.5 10.5, 9.5 9.5))"
SYN_disk_like_r006_c011,Synthetic-disk_like,6,11,11.0,10.0,-1.6215833022147574,1.0,0.592524701102128,0.5454545454545455,False,"POLYGON ((10.5 9.5, 11.5 9.5, 11.5 10.5, 10.5 10.5, 10.5 9.5))"
SYN_disk_like_r006_c012,Synthetic-disk_like,6,12,12.0,10.0,-1.8425339375631782,1.0,0.46757090654087036,0.6153846153846153,False,"POLYGON ((11.5 9.5, 12.5 9.5, 12.5 10.5, 11.5 10.5, 11.5 9.5))"
SYN_disk_like_r006_c013,Synthetic-disk_like,6,13,13.0,10.0,-1.957802023652827,1.0,0.38389059488553356,0.7692307692307694,False,"POLYGON ((12.5 9.5, 13.5 9.5, 13.5 10.5, 12.5 10.5, 12.5 9.5))"
SYN_disk_like_r006_c014,Synthetic-disk_like,6,14,14.0,10.0,-1.9534107777739231,1.0,0.32469592304421263,0.9230769230769231,True,"POLYGON ((13.5 9.5, 14.5 9.5, 14.5 10.5, 13.5 10.5, 13.5 9.5))"
SYN_disk_like_r007_c002,Synthetic-disk_like,7,2,2.0,9.0,-0.21778314985237246,1.0,2.9748507402946824,0.9230769230769231,True,"POLYGON ((1.5 8.5, 2.5 8.5, 2.5 9.5, 1.5 9.5, 1.5 8.5))"
SYN_disk_like_r007_c003,Synthetic-disk_like,7,3,3.0,9.0,0.005422388503953379,1.0,2.942307892283384,0.7692307692307692,False,"POLYGON ((2.5 8.5, 3.5 8.5, 3.5 9.5, 2.5 9.5, 2.5 8.5))"
SYN_disk_like_r007_c004,Synthetic-disk_like,7,4,4.0,9.0,0.12344889289839667,1.0,2.8943029605642847,0.6153846153846153,False,"POLYGON ((3.5 8.5, 4.5 8.5, 4.5 9.5, 3.5 9.5, 3.5 8.5))"
SYN_disk_like_r007_c005,Synthetic-disk_like,7,5,5.0,9.0,0.12198510978387345,1.0,2.8168967305455808,0.46153846153846156,False,"POLYGON ((4.5 8.5, 5.5 8.5, 5.5 9.5, 4.5 9.5, 4.5 8.5))"
SYN_disk_like_r007_c006,Synthetic-disk_like,7,6,6.0,9.0,0.001208529558810456,1.0,2.674021747048923,0.30769230769230765,False,"POLYGON ((5.5 8.5, 6.5 8.5, 6.5 9.5, 5.5 9.5, 5.5 8.5))"
SYN_disk_like_r007_c007,Synthetic-disk_like,7,7,7.0,9.0,-0.2242361349555595,1.0,2.351304770134164,0.22222222222222213,False,"POLYGON ((6.5 8.5, 7.5 8.5, 7.5 9.5, 6.5 9.5, 6.5 8.5))"
SYN_disk_like_r007_c008,Synthetic-disk_like,7,8,8.0,9.0,-0.5270126869341584,1.0,1.5707963267948966,0.13333333333333333,False,"POLYGON ((7.5 8.5, 8.5 8.5, 8.5 9.5, 7.5 9.5, 7.5 8.5))"
SYN_disk_like_r007_c009,Synthetic-disk_like,7,9,9.0,9.0,-0.8704080844572121,1.0,0.7902878834556293,0.22222222222222218,False,"POLYGON ((8.5 8.5, 9.5 8.5, 9.5 9.5, 8.5 9.5, 8.5 8.5))"
SYN_disk_like_r007_c010,Synthetic-disk_like,7,10,10.0,9.0,-1.2127840647796833,1.0,0.46757090654087036,0.30769230769230765,False,"POLYGON ((9.5 8.5, 10.5 8.5, 10.5 9.5, 9.5 9.5, 9.5 8.5))"
SYN_disk_like_r007_c011,Synthetic-disk_like,7,11,11.0,9.0,-1.5126259741552306,1.0,0.32469592304421263,0.46153846153846156,False,"POLYGON ((10.5 8.5, 11.5 8.5, 11.5 9.5, 10.5 9.5, 10.5 8.5))"
SYN_disk_like_r007_c012,Synthetic-disk_like,7,12,12.0,9.0,-1.7335766095036513,1.0,0.24728969302550832,0.6153846153846153,False,"POLYGON ((11.5 8.5, 12.5 8.5, 12.5 9.5, 11.5 9.5, 11.5 8.5))"
SYN_disk_like_r007_c013,Synthetic-disk_like,7,13,13.0,9.0,-1.8488446955933,1.0,0.19928476130640913,0.7692307692307692,False,"POLYGON ((12.5 8.5, 13.5 8.5, 13.5 9.5, 12.5 9.5, 12.5 8.5))"
SYN_disk_like_r007_c014,Synthetic-disk_like,7,14,14.0,9.0,-1.844453449714396,1.0,0.16674191329511098,0.923076923076923,True,"POLYGON ((13.5 8.5, 14.5 8.5, 14.5 9.5, 13.5 9.5, 13.5 8.5))"
SYN_disk_like_r008_c001,Synthetic-disk_like,8,1,1.0,8.0,-0.33815807305170115,1.0,3.141592653589793,0.9333333333333335,True,"POLYGON ((0.5 7.5, 1.5 7.5, 1.5 8.5, 0.5 8.5, 0.5 7.5))"
SYN_disk_like_r008_c002,Synthetic-disk_like,8,2,2.0,8.0,-0.03683819326946147,1.0,3.141592653589793,0.8,False,"POLYGON ((1.5 7.5, 2.5 7.5, 2.5 8.5, 1.5 8.5, 1.5 7.5))"
SYN_disk_like_r008_c003,Synthetic-disk_like,8,3,3.0,8.0,0.18636734508686437,1.0,3.141592653589793,0.6666666666666666,False,"POLYGON ((2.5 7.5, 3.5 7.5, 3.5 8.5, 2.5 8.5, 2.5 7.5))"
SYN_disk_like_r008_c004,Synthetic-disk_like,8,4,4.0,8.0,0.30439384948130765,1.0,3.141592653589793,0.5333333333333333,False,"POLYGON ((3.5 7.5, 4.5 7.5, 4.5 8.5, 3.5 8.5, 3.5 7.5))"
SYN_disk_like_r008_c005,Synthetic-disk_like,8,5,5.0,8.0,0.30293006636678443,1.0,3.141592653589793,0.4,False,"POLYGON ((4.5 7.5, 5.5 7.5, 5.5 8.5, 4.5 8.5, 4.5 7.5))"
SYN_disk_like_r008_c006,Synthetic-disk_like,8,6,6.0,8.0,0.18215348614172144,1.0,3.141592653589793,0.26666666666666666,False,"POLYGON ((5.5 7.5, 6.5 7.5, 6.5 8.5, 5.5 8.5, 5.5 7.5))"
SYN_disk_like_r008_c007,Synthetic-disk_like,8,7,7.0,8.0,-0.04329117837264851,1.0,3.141592653589793,0.13333333333333333,False,"POLYGON ((6.5 7.5, 7.5 7.5, 7.5 8.5, 6.5 8.5, 6.5 7.5))"
SYN_disk_like_r008_c008,Synthetic-disk_like,8,8,8.0,8.0,-0.3460677303512474,1.0,0.0,0.0,False,"POLYGON ((7.5 7.5, 8.5 7.5, 8.5 8.5, 7.5 8.5, 7.5 7.5))"
SYN_disk_like_r008_c009,Synthetic-disk_like,8,9,9.0,8.0,-0.6894631278743011,1.0,0.0,0.13333333333333333,False,"POLYGON ((8.5 7.5, 9.5 7.5, 9.5 8.5, 8.5 8.5, 8.5 7.5))"
SYN_disk_like_r008_c010,Synthetic-disk_like,8,10,10.0,8.0,-1.0318391081967724,1.0,0.0,0.26666666666666666,False,"POLYGON ((9.5 7.5, 10.5 7.5, 10.5 8.5, 9.5 8.5, 9.5 7.5))"
SYN_disk_like_r008_c011,Synthetic-disk_like,8,11,11.0,8.0,-1.3316810175723195,1.0,0.0,0.4,False,"POLYGON ((10.5 7.5, 11.5 7.5, 11.5 8.5, 10.5 8.5, 10.5 7.5))"
SYN_disk_like_r008_c012,Synthetic-disk_like,8,12,12.0,8.0,-1.5526316529207402,1.0,0.0,0.5333333333333333,False,"POLYGON ((11.5 7.5, 12.5 7.5, 12.5 8.5, 11.5 8.5, 11.5 7.5))"
SYN_disk_like_r008_c013,Synthetic-disk_like,8,13,13.0,8.0,-1.6678997390103891,1.0,0.0,0.6666666666666666,False,"POLYGON ((12.5 7.5, 13.5 7.5, 13.5 8.5, 12.5 8.5, 12.5 7.5))"
SYN_disk_like_r008_c014,Synthetic-disk_like,8,14,14.0,8.0,-1.6635084931314852,1.0,0.0,0.8,False,"POLYGON ((13.5 7.5, 14.5 7.5, 14.5 8.5, 13.5 8.5, 13.5 7.5))"
SYN_disk_like_r008_c015,Synthetic-disk_like,8,15,15.0,8.0,-1.5399903739337444,1.0,0.0,0.9333333333333335,True,"POLYGON ((14.5 7.5, 15.5 7.5, 15.5 8.5, 14.5 8.5, 14.5 7.5))"
SYN_disk_like_r009_c002,Synthetic-disk_like,9,2,2.0,7.0,0.2009832715719821,1.0,-2.9748507402946824,0.9230769230769231,True,"POLYGON ((1.5 6.5, 2.5 6.5, 2.5 7.5, 1.5 7.5, 1.5 6.5))"
SYN_disk_like_r009_c003,Synthetic-disk_like,9,3,3.0,7.0,0.42418880992830793,1.0,-2.942307892283384,0.7692307692307692,False,"POLYGON ((2.5 6.5, 3.5 6.5, 3.5 7.5, 2.5 7.5, 2.5 6.5))"
SYN_disk_like_r009_c004,Synthetic-disk_like,9,4,4.0,7.0,0.5422153143227513,1.0,-2.8943029605642847,0.6153846153846153,False,"POLYGON ((3.5 6.5, 4.5 6.5, 4.5 7.5, 3.5 7.5, 3.5 6.5))"
SYN_disk_like_r009_c005,Synthetic-disk_like,9,5,5.0,7.0,0.540751531208228,1.0,-2.8168967305455808,0.46153846153846156,False,"POLYGON ((4.5 6.5, 5.5 6.5, 5.5 7.5, 4.5 7.5, 4.5 6.5))"
SYN_disk_like_r009_c006,Synthetic-disk_like,9,6,6.0,7.0,0.419974950983165,1.0,-2.674021747048923,0.30769230769230765,False,"POLYGON ((5.5 6.5, 6.5 6.5, 6.5 7.5, 5.5 7.5, 5.5 6.5))"
SYN_disk_like_r009_c007,Synthetic-disk_like,9,7,7.0,7.0,0.19453028646879506,1.0,-2.351304770134164,0.22222222222222213,False,"POLYGON ((6.5 6.5, 7.5 6.5, 7.5 7.5, 6.5 7.5, 6.5 6.5))"
SYN_disk_like_r009_c008,Synthetic-disk_like,9,8,8.0,7.0,-0.10824626550980382,1.0,-1.5707963267948966,0.13333333333333333,False,"POLYGON ((7.5 6.5, 8.5 6.5, 8.5 7.5, 7.5 7.5, 7.5 6.5))"
SYN_disk_like_r009_c009,Synthetic-disk_like,9,9,9.0,7.0,-0.4516416630328575,1.0,-0.7902878834556293,0.22222222222222218,False,"POLYGON ((8.5 6.5, 9.5 6.5, 9.5 7.5, 8.5 7.5, 8.5 6.5))"
SYN_disk_like_r009_c010,Synthetic-disk_like,9,10,10.0,7.0,-0.7940176433553288,1.0,-0.46757090654087036,0.30769230769230765,False,"POLYGON ((9.5 6.5, 10.5 6.5, 10.5 7.5, 9.5 7.5, 9.5 6.5))"
SYN_disk_like_r009_c011,Synthetic-disk_like,9,11,11.0,7.0,-1.0938595527308759,1.0,-0.32469592304421263,0.46153846153846156,False,"POLYGON ((10.5 6.5, 11.5 6.5, 11.5 7.5, 10.5 7.5, 10.5 6.5))"
SYN_disk_like_r009_c012,Synthetic-disk_like,9,12,12.0,7.0,-1.3148101880792966,1.0,-0.24728969302550832,0.6153846153846153,False,"POLYGON ((11.5 6.5, 12.5 6.5, 12.5 7.5, 11.5 7.5, 11.5 6.5))"
SYN_disk_like_r009_c013,Synthetic-disk_like,9,13,13.0,7.0,-1.4300782741689455,1.0,-0.19928476130640913,0.7692307692307693,False,"POLYGON ((12.5 6.5, 13.5 6.5, 13.5 7.5, 12.5 7.5, 12.5 6.5))"
SYN_disk_like_r009_c014,Synthetic-disk_like,9,14,14.0,7.0,-1.4256870282900416,1.0,-0.16674191329511098,0.9230769230769231,True,"POLYGON ((13.5 6.5, 14.5 6.5, 14.5 7.5, 13.5 7.5, 13.5 6.5))"
SYN_disk_like_r010_c002,Synthetic-disk_like,10,2,2.0,6.0,0.4758202392886142,1.0,-2.8168967305455808,0.9230769230769231,True,"POLYGON ((1.5 5.5, 2.5 5.5, 2.5 6.5, 1.5 6.5, 1.5 5.5))"
SYN_disk_like_r010_c003,Synthetic-disk_like,10,3,3.0,6.0,0.69902577764494,1.0,-2.7577020587042598,0.7692307692307694,False,"POLYGON ((2.5 5.5, 3.5 5.5, 3.5 6.5, 2.5 6.5, 2.5 5.5))"
SYN_disk_like_r010_c004,Synthetic-disk_like,10,4,4.0,6.0,0.8170522820393833,1.0,-2.674021747048923,0.6153846153846153,False,"POLYGON ((3.5 5.5, 4.5 5.5, 4.5 6.5, 3.5 6.5, 3.5 5.5))"
SYN_disk_like_r010_c005,Synthetic-disk_like,10,5,5.0,6.0,0.8155884989248601,1.0,-2.549067952487665,0.5454545454545455,False,"POLYGON ((4.5 5.5, 5.5 5.5, 5.5 6.5, 4.5 6.5, 4.5 5.5))"
SYN_disk_like_r010_c006,Synthetic-disk_like,10,6,6.0,6.0,0.6948119186997972,1.0,-2.351304770134164,0.44444444444444425,False,"POLYGON ((5.5 5.5, 6.5 5.5, 6.5 6.5, 5.5 6.5, 5.5 5.5))"
SYN_disk_like_r010_c007,Synthetic-disk_like,10,7,7.0,6.0,0.4693672541854272,1.0,-2.0305435914555923,0.3076923076923077,False,"POLYGON ((6.5 5.5, 7.5 5.5, 7.5 6.5, 6.5 6.5, 6.5 5.5))"
SYN_disk_like_r010_c008,Synthetic-disk_like,10,8,8.0,6.0,0.1665907022068283,1.0,-1.5707963267948966,0.26666666666666666,False,"POLYGON ((7.5 5.5, 8.5 5.5, 8.5 6.5, 7.5 6.5, 7.5 5.5))"
SYN_disk_like_r010_c009,Synthetic-disk_like,10,9,9.0,6.0,-0.17680469531622542,1.0,-1.1110490621342008,0.3076923076923077,False,"POLYGON ((8.5 5.5, 9.5 5.5, 9.5 6.5, 8.5 6.5, 8.5 5.5))"
SYN_disk_like_r010_c010,Synthetic-disk_like,10,10,10.0,6.0,-0.5191806756386966,1.0,-0.7902878834556293,0.44444444444444436,False,"POLYGON ((9.5 5.5, 10.5 5.5, 10.5 6.5, 9.5 6.5, 9.5 5.5))"
SYN_disk_like_r010_c011,Synthetic-disk_like,10,11,11.0,6.0,-0.8190225850142439,1.0,-0.592524701102128,0.5454545454545455,False,"POLYGON ((10.5 5.5, 11.5 5.5, 11.5 6.5, 10.5 6.5, 10.5 5.5))"
SYN_disk_like_r010_c012,Synthetic-disk_like,10,12,12.0,6.0,-1.0399732203626646,1.0,-0.46757090654087036,0.6153846153846153,False,"POLYGON ((11.5 5.5, 12.5 5.5, 12.5 6.5, 11.5 6.5, 11.5 5.5))"
SYN_disk_like_r010_c013,Synthetic-disk_like,10,13,13.0,6.0,-1.1552413064523133,1.0,-0.38389059488553356,0.7692307692307694,False,"POLYGON ((12.5 5.5, 13.5 5.5, 13.5 6.5, 12.5 6.5, 12.5 5.5))"
SYN_disk_like_r010_c014,Synthetic-disk_like,10,14,14.0,6.0,-1.1508500605734093,1.0,-0.32469592304421263,0.9230769230769231,True,"POLYGON ((13.5 5.5, 14.5 5.5, 14.5 6.5, 13.5 6.5, 13.5 5.5))"
SYN_disk_like_r011_c002,Synthetic-disk_like,11,2,2.0,5.0,0.7647204566050576,1.0,-2.674021747048923,0.9230769230769231,True,"POLYGON ((1.5 4.5, 2.5 4.5, 2.5 5.5, 1.5 5.5, 1.5 4.5))"
SYN_disk_like_r011_c003,Synthetic-disk_like,11,3,3.0,5.0,0.9879259949613834,1.0,-2.596848736196692,0.8571428571428574,False,"POLYGON ((2.5 4.5, 3.5 4.5, 3.5 5.5, 2.5 5.5, 2.5 4.5))"
SYN_disk_like_r011_c004,Synthetic-disk_like,11,4,4.0,5.0,1.1059524993558267,1.0,-2.4933909749992202,0.7272727272727272,False,"POLYGON ((3.5 4.5, 4.5 4.5, 4.5 5.5, 3.5 5.5, 3.5 4.5))"
