cell_id,region_id,block_row,block_col,longitude,latitude,scalar_value,original_area_degree2,theta,rho,is_boundary,polygon_wkt
SYN_l_shape_r001_c000,Synthetic-l_shape,1,0,0.0,15.0,-0.35450906504813195,1.0,1.846523403123787,0.8235294117647058,True,"POLYGON ((-0.5 14.5, 0.5 14.5, 0.5 15.5, -0.5 15.5, -0.5 14.5))"
SYN_l_shape_r001_c001,Synthetic-l_shape,1,1,1.0,15.0,-0.011611257592680613,1.0,1.7113306466254479,0.8235294117647057,False,"POLYGON ((0.5 14.5, 1.5 14.5, 1.5 15.5, 0.5 15.5, 0.5 14.5))"
SYN_l_shape_r001_c002,Synthetic-l_shape,1,2,2.0,15.0,0.28970862218955906,1.0,1.5707963267948966,0.8235294117647058,False,"POLYGON ((1.5 14.5, 2.5 14.5, 2.5 15.5, 1.5 15.5, 1.5 14.5))"
SYN_l_shape_r001_c003,Synthetic-l_shape,1,3,3.0,15.0,0.5129141605458849,1.0,1.4302620069643455,0.8235294117647057,False,"POLYGON ((2.5 14.5, 3.5 14.5, 3.5 15.5, 2.5 15.5, 2.5 14.5))"
SYN_l_shape_r001_c004,Synthetic-l_shape,1,4,4.0,15.0,0.6309406649403282,1.0,1.2950692504660064,0.8235294117647058,False,"POLYGON ((3.5 14.5, 4.5 14.5, 4.5 15.5, 3.5 15.5, 3.5 14.5))"
SYN_l_shape_r001_c005,Synthetic-l_shape,1,5,5.0,15.0,0.629476881825805,1.0,1.1694334853216803,0.8235294117647057,False,"POLYGON ((4.5 14.5, 5.5 14.5, 5.5 15.5, 4.5 15.5, 4.5 14.5))"
SYN_l_shape_r001_c006,Synthetic-l_shape,1,6,6.0,15.0,0.508700301600742,1.0,1.05585247114397,0.823529411764706,False,"POLYGON ((5.5 14.5, 6.5 14.5, 6.5 15.5, 5.5 15.5, 5.5 14.5))"
SYN_l_shape_r001_c007,Synthetic-l_shape,1,7,7.0,15.0,0.283255637086372,1.0,0.955164931977777,0.823529411764706,False,"POLYGON ((6.5 14.5, 7.5 14.5, 7.5 15.5, 6.5 15.5, 6.5 14.5))"
SYN_l_shape_r001_c008,Synthetic-l_shape,1,8,8.0,15.0,-0.01952091489222685,1.0,0.8669986385293811,0.823529411764706,False,"POLYGON ((7.5 14.5, 8.5 14.5, 8.5 15.5, 7.5 15.5, 7.5 14.5))"
SYN_l_shape_r001_c009,Synthetic-l_shape,1,9,9.0,15.0,-0.36291631241528055,1.0,0.7902878834556293,0.8235294117647058,False,"POLYGON ((8.5 14.5, 9.5 14.5, 9.5 15.5, 8.5 15.5, 8.5 14.5))"
SYN_l_shape_r001_c010,Synthetic-l_shape,1,10,10.0,15.0,-0.7052922927377518,1.0,0.7236795962431803,0.8235294117647057,False,"POLYGON ((9.5 14.5, 10.5 14.5, 10.5 15.5, 9.5 15.5, 9.5 14.5))"
SYN_l_shape_r001_c011,Synthetic-l_shape,1,11,11.0,15.0,-1.005134202113299,1.0,0.6657881494021654,0.823529411764706,False,"POLYGON ((10.5 14.5, 11.5 14.5, 11.5 15.5, 10.5 15.5, 10.5 14.5))"
SYN_l_shape_r001_c012,Synthetic-l_shape,1,12,12.0,15.0,-1.2260848374617197,1.0,0.6153280387915087,0.8235294117647057,False,"POLYGON ((11.5 14.5, 12.5 14.5, 12.5 15.5, 11.5 15.5, 11.5 14.5))"
SYN_l_shape_r001_c013,Synthetic-l_shape,1,13,13.0,15.0,-1.3413529235513684,1.0,0.5711679272229563,0.8235294117647056,False,"POLYGON ((12.5 14.5, 13.5 14.5, 13.5 15.5, 12.5 15.5, 12.5 14.5))"
SYN_l_shape_r001_c014,Synthetic-l_shape,1,14,14.0,15.0,-1.3369616776724644,1.0,0.5323410623636224,0.8275862068965515,False,"POLYGON ((13.5 14.5, 14.5 14.5, 14.5 15.5, 13.5 15.5, 13.5 14.5))"
SYN_l_shape_r001_c015,Synthetic-l_shape,1,15,15.0,15.0,-1.213443558474724,1.0,0.4980346394964376,0.8965517241379308,False,"POLYGON ((14.5 14.5, 15.5 14.5, 15.5 15.5, 14.5 15.5, 14.5 14.5))"
SYN_l_shape_r001_c016,Synthetic-l_shape,1,16,16.0,15.0,-0.9857757029204536,1.0,0.4675709065408703,0.9655172413793103,True,"POLYGON ((15.5 14.5, 16.5 14.5, 16.5 15.5, 15.5 15.5, 15.5 14.5))"
SYN_l_shape_r002_c000,Synthetic-l_shape,2,0,0.0,14.0,-0.6070865055389552,1.0,1.8896244660512551,0.7999999999999998,True,"POLYGON ((-0.5 13.5, 0.5 13.5, 0.5 14.5, -0.5 14.5, -0.5 13.5))"
SYN_l_shape_r002_c001,Synthetic-l_shape,2,1,1.0,14.0,-0.2641886980835038,1.0,1.7343664393031892,0.7058823529411765,False,"POLYGON ((0.5 13.5, 1.5 13.5, 1.5 14.5, 0.5 14.5, 0.5 13.5))"
SYN_l_shape_r002_c002,Synthetic-l_shape,2,2,2.0,14.0,0.03713118169873586,1.0,1.5707963267948966,0.7058823529411765,False,"POLYGON ((1.5 13.5, 2.5 13.5, 2.5 14.5, 1.5 14.5, 1.5 13.5))"
SYN_l_shape_r002_c003,Synthetic-l_shape,2,3,3.0,14.0,0.2603367200550617,1.0,1.4072262142866039,0.7058823529411765,False,"POLYGON ((2.5 13.5, 3.5 13.5, 3.5 14.5, 2.5 14.5, 2.5 13.5))"
SYN_l_shape_r002_c004,Synthetic-l_shape,2,4,4.0,14.0,0.378363224449505,1.0,1.251968187538538,0.7058823529411764,False,"POLYGON ((3.5 13.5, 4.5 13.5, 4.5 14.5, 3.5 14.5, 3.5 13.5))"
SYN_l_shape_r002_c005,Synthetic-l_shape,2,5,5.0,14.0,0.37689944133498177,1.0,1.1110490621342008,0.7058823529411764,False,"POLYGON ((4.5 13.5, 5.5 13.5, 5.5 14.5, 4.5 14.5, 4.5 13.5))"
SYN_l_shape_r002_c006,Synthetic-l_shape,2,6,6.0,14.0,0.2561228611099188,1.0,0.9872988437551525,0.7058823529411764,False,"POLYGON ((5.5 13.5, 6.5 13.5, 6.5 14.5, 5.5 14.5, 5.5 13.5))"
SYN_l_shape_r002_c007,Synthetic-l_shape,2,7,7.0,14.0,0.030678196595548823,1.0,0.8808633754804981,0.7058823529411765,False,"POLYGON ((6.5 13.5, 7.5 13.5, 7.5 14.5, 6.5 14.5, 6.5 13.5))"
SYN_l_shape_r002_c008,Synthetic-l_shape,2,8,8.0,14.0,-0.27209835538305005,1.0,0.7902878834556293,0.7058823529411765,False,"POLYGON ((7.5 13.5, 8.5 13.5, 8.5 14.5, 7.5 14.5, 7.5 13.5))"
SYN_l_shape_r002_c009,Synthetic-l_shape,2,9,9.0,14.0,-0.6154937529061038,1.0,0.713462083351678,0.7058823529411764,False,"POLYGON ((8.5 13.5, 9.5 13.5, 9.5 14.5, 8.5 14.5, 8.5 13.5))"
SYN_l_shape_r002_c010,Synthetic-l_shape,2,10,10.0,14.0,-0.957869733228575,1.0,0.6482016785905729,0.7058823529411766,False,"POLYGON ((9.5 13.5, 10.5 13.5, 10.5 14.5, 9.5 14.5, 9.5 13.5))"
SYN_l_shape_r002_c011,Synthetic-l_shape,2,11,11.0,14.0,-1.2577116426041222,1.0,0.592524701102128,0.7058823529411765,False,"POLYGON ((10.5 13.5, 11.5 13.5, 11.5 14.5, 10.5 14.5, 10.5 13.5))"
SYN_l_shape_r002_c012,Synthetic-l_shape,2,12,12.0,14.0,-1.478662277952543,1.0,0.5447439173931011,0.7058823529411766,False,"POLYGON ((11.5 13.5, 12.5 13.5, 12.5 14.5, 11.5 14.5, 11.5 13.5))"
SYN_l_shape_r002_c013,Synthetic-l_shape,2,13,13.0,14.0,-1.5939303640421918,1.0,0.5034687456992489,0.7586206896551724,False,"POLYGON ((12.5 13.5, 13.5 13.5, 13.5 14.5, 12.5 14.5, 12.5 13.5))"
SYN_l_shape_r002_c014,Synthetic-l_shape,2,14,14.0,14.0,-1.5895391181632879,1.0,0.4675709065408703,0.8275862068965517,False,"POLYGON ((13.5 13.5, 14.5 13.5, 14.5 14.5, 13.5 14.5, 13.5 13.5))"
SYN_l_shape_r002_c015,Synthetic-l_shape,2,15,15.0,14.0,-1.466020998965547,1.0,0.4361405875452319,0.8965517241379308,False,"POLYGON ((14.5 13.5, 15.5 13.5, 15.5 14.5, 14.5 14.5, 14.5 13.5))"
SYN_l_shape_r002_c016,Synthetic-l_shape,2,16,16.0,14.0,-1.2383531434112767,1.0,0.408444612382332,0.9655172413793104,True,"POLYGON ((15.5 13.5, 16.5 13.5, 16.5 14.5, 15.5 14.5, 15.5 13.5))"
SYN_l_shape_r003_c000,Synthetic-l_shape,3,0,0.0,13.0,-0.8089647866300858,1.0,1.9479423674751482,0.8000000000000002,True,"POLYGON ((-0.5 12.5, 0.5 12.5, 0.5 13.5, -0.5 13.5, -0.5 12.5))"
SYN_l_shape_r003_c001,Synthetic-l_shape,3,1,1.0,13.0,-0.4660669791746344,1.0,1.7663196628066418,0.5882352941176471,False,"POLYGON ((0.5 12.5, 1.5 12.5, 1.5 13.5, 0.5 13.5, 0.5 12.5))"
SYN_l_shape_r003_c002,Synthetic-l_shape,3,2,2.0,13.0,-0.16474709939239474,1.0,1.5707963267948966,0.5882352941176471,False,"POLYGON ((1.5 12.5, 2.5 12.5, 2.5 13.5, 1.5 13.5, 1.5 12.5))"
SYN_l_shape_r003_c003,Synthetic-l_shape,3,3,3.0,13.0,0.0584584389639311,1.0,1.3752729907831516,0.5882352941176471,False,"POLYGON ((2.5 12.5, 3.5 12.5, 3.5 13.5, 2.5 13.5, 2.5 12.5))"
SYN_l_shape_r003_c004,Synthetic-l_shape,3,4,4.0,13.0,0.1764849433583744,1.0,1.1936502861146452,0.5882352941176471,False,"POLYGON ((3.5 12.5, 4.5 12.5, 4.5 13.5, 3.5 13.5, 3.5 12.5))"
SYN_l_shape_r003_c005,Synthetic-l_shape,3,5,5.0,13.0,0.17502116024385117,1.0,1.0346813880690728,0.5882352941176471,False,"POLYGON ((4.5 12.5, 5.5 12.5, 5.5 13.5, 4.5 13.5, 4.5 12.5))"
SYN_l_shape_r003_c006,Synthetic-l_shape,3,6,6.0,13.0,0.05424458001878818,1.0,0.9008207301346418,0.588235294117647,False,"POLYGON ((5.5 12.5, 6.5 12.5, 6.5 13.5, 5.5 13.5, 5.5 12.5))"
SYN_l_shape_r003_c007,Synthetic-l_shape,3,7,7.0,13.0,-0.17120008449558177,1.0,0.7902878834556293,0.588235294117647,False,"POLYGON ((6.5 12.5, 7.5 12.5, 7.5 13.5, 6.5 13.5, 6.5 12.5))"
SYN_l_shape_r003_c008,Synthetic-l_shape,3,8,8.0,13.0,-0.47397663647418065,1.0,0.6995520827118248,0.5882352941176471,False,"POLYGON ((7.5 12.5, 8.5 12.5, 8.5 13.5, 7.5 13.5, 7.5 12.5))"
SYN_l_shape_r003_c009,Synthetic-l_shape,3,9,9.0,13.0,-0.8173720339972343,1.0,0.6248822475687138,0.588235294117647,False,"POLYGON ((8.5 12.5, 9.5 12.5, 9.5 13.5, 8.5 13.5, 8.5 12.5))"
SYN_l_shape_r003_c010,Synthetic-l_shape,3,10,10.0,13.0,-1.1597480143197056,1.0,0.5630040138956467,0.5882352941176471,False,"POLYGON ((9.5 12.5, 10.5 12.5, 10.5 13.5, 9.5 13.5, 9.5 12.5))"
SYN_l_shape_r003_c011,Synthetic-l_shape,3,11,11.0,13.0,-1.4595899236952528,1.0,0.5112609152360736,0.6206896551724139,False,"POLYGON ((10.5 12.5, 11.5 12.5, 11.5 13.5, 10.5 13.5, 10.5 12.5))"
SYN_l_shape_r003_c012,Synthetic-l_shape,3,12,12.0,13.0,-1.6805405590436735,1.0,0.46757090654087036,0.6896551724137929,False,"POLYGON ((11.5 12.5, 12.5 12.5, 12.5 13.5, 11.5 13.5, 11.5 12.5))"
SYN_l_shape_r003_c013,Synthetic-l_shape,3,13,13.0,13.0,-1.7958086451333224,1.0,0.4303234244731313,0.7586206896551723,False,"POLYGON ((12.5 12.5, 13.5 12.5, 13.5 13.5, 12.5 13.5, 12.5 12.5))"
SYN_l_shape_r003_c014,Synthetic-l_shape,3,14,14.0,13.0,-1.7914173992544185,1.0,0.39827511960378914,0.8275862068965517,False,"POLYGON ((13.5 12.5, 14.5 12.5, 14.5 13.5, 13.5 13.5, 13.5 12.5))"
SYN_l_shape_r003_c015,Synthetic-l_shape,3,15,15.0,13.0,-1.6678992800566776,1.0,0.37046240054622215,0.8965517241379312,False,"POLYGON ((14.5 12.5, 15.5 12.5, 15.5 13.5, 14.5 13.5, 14.5 12.5))"
SYN_l_shape_r003_c016,Synthetic-l_shape,3,16,16.0,13.0,-1.4402314245024073,1.0,0.3461332794612569,0.9655172413793103,True,"POLYGON ((15.5 12.5, 16.5 12.5, 16.5 13.5, 15.5 13.5, 15.5 12.5))"
SYN_l_shape_r004_c000,Synthetic-l_shape,4,0,0.0,12.0,-0.943284599048476,1.0,2.0305435914555923,0.7999999999999998,True,"POLYGON ((-0.5 11.5, 0.5 11.5, 0.5 12.5, -0.5 12.5, -0.5 11.5))"
SYN_l_shape_r004_c001,Synthetic-l_shape,4,1,1.0,12.0,-0.6003867915930245,1.0,1.8134838161298312,0.47058823529411764,False,"POLYGON ((0.5 11.5, 1.5 11.5, 1.5 12.5, 0.5 12.5, 0.5 11.5))"
SYN_l_shape_r004_c002,Synthetic-l_shape,4,2,2.0,12.0,-0.29906691181078493,1.0,1.5707963267948966,0.47058823529411764,False,"POLYGON ((1.5 11.5, 2.5 11.5, 2.5 12.5, 1.5 12.5, 1.5 11.5))"
SYN_l_shape_r004_c003,Synthetic-l_shape,4,3,3.0,12.0,-0.07586137345445909,1.0,1.3281088374599619,0.47058823529411764,False,"POLYGON ((2.5 11.5, 3.5 11.5, 3.5 12.5, 2.5 12.5, 2.5 11.5))"
SYN_l_shape_r004_c004,Synthetic-l_shape,4,4,4.0,12.0,0.0421651309399842,1.0,1.1110490621342008,0.47058823529411764,False,"POLYGON ((3.5 11.5, 4.5 11.5, 4.5 12.5, 3.5 12.5, 3.5 11.5))"
SYN_l_shape_r004_c005,Synthetic-l_shape,4,5,5.0,12.0,0.040701347825460976,1.0,0.9319829341800102,0.4705882352941177,True,"POLYGON ((4.5 11.5, 5.5 11.5, 5.5 12.5, 4.5 12.5, 4.5 11.5))"
SYN_l_shape_r004_c006,Synthetic-l_shape,4,6,6.0,12.0,-0.08007523239960201,1.0,0.7902878834556293,0.4705882352941176,True,"POLYGON ((5.5 11.5, 6.5 11.5, 6.5 12.5, 5.5 12.5, 5.5 11.5))"
SYN_l_shape_r004_c007,Synthetic-l_shape,4,7,7.0,12.0,-0.30551989691397197,1.0,0.6795165285026658,0.47058823529411764,True,"POLYGON ((6.5 11.5, 7.5 11.5, 7.5 12.5, 6.5 12.5, 6.5 11.5))"
SYN_l_shape_r004_c008,Synthetic-l_shape,4,8,8.0,12.0,-0.6082964488925708,1.0,0.592524701102128,0.47058823529411775,True,"POLYGON ((7.5 11.5, 8.5 11.5, 8.5 12.5, 7.5 12.5, 7.5 11.5))"
SYN_l_shape_r004_c009,Synthetic-l_shape,4,9,9.0,12.0,-0.9516918464156245,1.0,0.523369288673539,0.48275862068965514,True,"POLYGON ((8.5 11.5, 9.5 11.5, 9.5 12.5, 8.5 12.5, 8.5 11.5))"
SYN_l_shape_r004_c010,Synthetic-l_shape,4,10,10.0,12.0,-1.2940678267380958,1.0,0.46757090654087036,0.5517241379310344,True,"POLYGON ((9.5 11.5, 10.5 11.5, 10.5 12.5, 9.5 12.5, 9.5 11.5))"
SYN_l_shape_r004_c011,Synthetic-l_shape,4,11,11.0,12.0,-1.593909736113643,1.0,0.4218657570495966,0.6206896551724138,True,"POLYGON ((10.5 11.5, 11.5 11.5, 11.5 12.5, 10.5 12.5, 10.5 11.5))"
SYN_l_shape_r004_c012,Synthetic-l_shape,4,12,12.0,12.0,-1.8148603714620637,1.0,0.38389059488553356,0.6896551724137931,True,"POLYGON ((11.5 11.5, 12.5 11.5, 12.5 12.5, 11.5 12.5, 11.5 11.5))"
SYN_l_shape_r004_c013,Synthetic-l_shape,4,13,13.0,12.0,-1.9301284575517124,1.0,0.3519236753242134,0.7586206896551725,True,"POLYGON ((12.5 11.5, 13.5 11.5, 13.5 12.5, 12.5 12.5, 12.5 11.5))"
SYN_l_shape_r004_c014,Synthetic-l_shape,4,14,14.0,12.0,-1.9257372116728084,1.0,0.32469592304421263,0.8275862068965518,True,"POLYGON ((13.5 11.5, 14.5 11.5, 14.5 12.5, 13.5 12.5, 13.5 11.5))"
SYN_l_shape_r004_c015,Synthetic-l_shape,4,15,15.0,12.0,-1.802219092475068,1.0,0.3012589234188281,0.896551724137931,True,"POLYGON ((14.5 11.5, 15.5 11.5, 15.5 12.5, 14.5 12.5, 14.5 11.5))"
SYN_l_shape_r004_c016,Synthetic-l_shape,4,16,16.0,12.0,-1.5745512369207977,1.0,0.28089369173107165,0.9655172413793103,True,"POLYGON ((15.5 11.5, 16.5 11.5, 16.5 12.5, 15.5 12.5, 15.5 11.5))"
SYN_l_shape_r005_c000,Synthetic-l_shape,5,0,0.0,11.0,-0.9988285931772186,1.0,2.1542938098346407,0.7999999999999999,True,"POLYGON ((-0.5 10.5, 0.5 10.5, 0.5 11.5, -0.5 11.5, -0.5 10.5))"
SYN_l_shape_r005_c001,Synthetic-l_shape,5,1,1.0,11.0,-0.6559307857217673,1.0,1.8896244660512551,0.3999999999999999,False,"POLYGON ((0.5 10.5, 1.5 10.5, 1.5 11.5, 0.5 11.5, 0.5 10.5))"
SYN_l_shape_r005_c002,Synthetic-l_shape,5,2,2.0,11.0,-0.3546109059395276,1.0,1.5707963267948966,0.35294117647058826,False,"POLYGON ((1.5 10.5, 2.5 10.5, 2.5 11.5, 1.5 11.5, 1.5 10.5))"
SYN_l_shape_r005_c003,Synthetic-l_shape,5,3,3.0,11.0,-0.13140536758320176,1.0,1.251968187538538,0.3529411764705882,False,"POLYGON ((2.5 10.5, 3.5 10.5, 3.5 11.5, 2.5 11.5, 2.5 10.5))"
SYN_l_shape_r005_c004,Synthetic-l_shape,5,4,4.0,11.0,-0.013378863188758472,1.0,0.9872988437551525,0.3529411764705882,True,"POLYGON ((3.5 10.5, 4.5 10.5, 4.5 11.5, 3.5 11.5, 3.5 10.5))"
SYN_l_shape_r006_c000,Synthetic-l_shape,6,0,0.0,10.0,-0.9709581651495905,1.0,2.351304770134164,0.7999999999999999,True,"POLYGON ((-0.5 9.5, 0.5 9.5, 0.5 10.5, -0.5 10.5, -0.5 9.5))"
SYN_l_shape_r006_c001,Synthetic-l_shape,6,1,1.0,10.0,-0.6280603576941393,1.0,2.0305435914555923,0.3999999999999999,False,"POLYGON ((0.5 9.5, 1.5 9.5, 1.5 10.5, 0.5 10.5, 0.5 9.5))"
SYN_l_shape_r006_c002,Synthetic-l_shape,6,2,2.0,10.0,-0.32674047791189953,1.0,1.5707963267948966,0.23529411764705882,False,"POLYGON ((1.5 9.5, 2.5 9.5, 2.5 10.5, 1.5 10.5, 1.5 9.5))"
SYN_l_shape_r006_c003,Synthetic-l_shape,6,3,3.0,10.0,-0.10353493955557369,1.0,1.1110490621342008,0.23529411764705882,False,"POLYGON ((2.5 9.5, 3.5 9.5, 3.5 10.5, 2.5 10.5, 2.5 9.5))"
SYN_l_shape_r006_c004,Synthetic-l_shape,6,4,4.0,10.0,0.014491564838869597,1.0,0.7902878834556293,0.2352941176470588,True,"POLYGON ((3.5 9.5, 4.5 9.5, 4.5 10.5, 3.5 10.5, 3.5 9.5))"
SYN_l_shape_r007_c000,Synthetic-l_shape,7,0,0.0,9.0,-0.8620008370900635,1.0,2.674021747048923,0.7999999999999998,True,"POLYGON ((-0.5 8.5, 0.5 8.5, 0.5 9.5, -0.5 9.5, -0.5 8.5))"
SYN_l_shape_r007_c001,Synthetic-l_shape,7,1,1.0,9.0,-0.5191030296346122,1.0,2.351304770134164,0.39999999999999997,False,"POLYGON ((0.5 8.5, 1.5 8.5, 1.5 9.5, 0.5 9.5, 0.5 8.5))"
SYN_l_shape_r007_c002,Synthetic-l_shape,7,2,2.0,9.0,-0.21778314985237246,1.0,1.5707963267948966,0.11764705882352941,False,"POLYGON ((1.5 8.5, 2.5 8.5, 2.5 9.5, 1.5 9.5, 1.5 8.5))"
SYN_l_shape_r007_c003,Synthetic-l_shape,7,3,3.0,9.0,0.005422388503953379,1.0,0.7902878834556293,0.1176470588235294,False,"POLYGON ((2.5 8.5, 3.5 8.5, 3.5 9.5, 2.5 9.5, 2.5 8.5))"
SYN_l_shape_r007_c004,Synthetic-l_shape,7,4,4.0,9.0,0.12344889289839667,1.0,0.46757090654087036,0.1379310344827586,True,"POLYGON ((3.5 8.5, 4.5 8.5, 4.5 9.5, 3.5 9.5, 3.5 8.5))"
SYN_l_shape_r008_c000,Synthetic-l_shape,8,0,0.0,8.0,-0.6810558805071525,1.0,3.141592653589793,0.8,True,"POLYGON ((-0.5 7.5, 0.5 7.5, 0.5 8.5, -0.5 8.5, -0.5 7.5))"
SYN_l_shape_r008_c001,Synthetic-l_shape,8,1,1.0,8.0,-0.33815807305170115,1.0,3.141592653589793,0.4,False,"POLYGON ((0.5 7.5, 1.5 7.5, 1.5 8.5, 0.5 8.5, 0.5 7.5))"
SYN_l_shape_r008_c002,Synthetic-l_shape,8,2,2.0,8.0,-0.03683819326946147,1.0,0.0,0.0,False,"POLYGON ((1.5 7.5, 2.5 7.5, 2.5 8.5, 1.5 8.5, 1.5 7.5))"
SYN_l_shape_r008_c003,Synthetic-l_shape,8,3,3.0,8.0,0.18636734508686437,1.0,0.0,0.4,False,"POLYGON ((2.5 7.5, 3.5 7.5, 3.5 8.5, 2.5 8.5, 2.5 7.5))"
SYN_l_shape_r008_c004,Synthetic-l_shape,8,4,4.0,8.0,0.30439384948130765,1.0,0.0,0.8,True,"POLYGON ((3.5 7.5, 4.5 7.5, 4.5 8.5, 3.5 8.5, 3.5 7.5))"
SYN_l_shape_r009_c000,Synthetic-l_shape,9,0,0.0,7.0,-0.4432344156657089,1.0,-2.674021747048923,0.7999999999999998,True,"POLYGON ((-0.5 6.5, 0.5 6.5, 0.5 7.5, -0.5 7.5, -0.5 6.5))"
SYN_l_shape_r009_c001,Synthetic-l_shape,9,1,1.0,7.0,-0.10033660821025758,1.0,-2.351304770134164,0.3999999999999999,False,"POLYGON ((0.5 6.5, 1.5 6.5, 1.5 7.5, 0.5 7.5, 0.5 6.5))"
SYN_l_shape_r009_c002,Synthetic-l_shape,9,2,2.0,7.0,0.2009832715719821,1.0,-1.5707963267948966,0.11764705882352941,False,"POLYGON ((1.5 6.5, 2.5 6.5, 2.5 7.5, 1.5 7.5, 1.5 6.5))"
SYN_l_shape_r009_c003,Synthetic-l_shape,9,3,3.0,7.0,0.42418880992830793,1.0,-0.7902878834556293,0.39999999999999997,False,"POLYGON ((2.5 6.5, 3.5 6.5, 3.5 7.5, 2.5 7.5, 2.5 6.5))"
SYN_l_shape_r009_c004,Synthetic-l_shape,9,4,4.0,7.0,0.5422153143227513,1.0,-0.46757090654087036,0.7999999999999998,True,"POLYGON ((3.5 6.5, 4.5 6.5, 4.5 7.5, 3.5 7.5, 3.5 6.5))"
